,Fitness,Iteration,Mutation Rate,Population Size,State,Time,max_iters
0,92.0,0,0.2,50,"[3, 4, 0, 1, 3, 0, 0, 1, 4, 4]",0.0011439890004112385,2048
1,166.0,2,0.2,50,"[4, 2, 4, 4, 3, 4, 4, 0, 3, 2]",0.007660144998226315,2048
2,176.0,4,0.2,50,"[3, 3, 3, 4, 4, 4, 4, 1, 4, 2]",0.01717361400005757,2048
3,184.0,8,0.2,50,"[1, 4, 4, 4, 2, 4, 4, 2, 4, 2]",0.0327350560000923,2048
4,187.0,16,0.2,50,"[4, 4, 4, 4, 3, 4, 4, 0, 4, 2]",0.060645255998679204,2048
5,187.0,32,0.2,50,"[4, 4, 4, 4, 3, 4, 4, 0, 4, 2]",0.11254141399695072,2048
6,187.0,64,0.2,50,"[4, 4, 4, 4, 3, 4, 4, 0, 4, 2]",0.21288938499856158,2048
7,187.0,128,0.2,50,"[4, 4, 4, 4, 3, 4, 4, 0, 4, 2]",0.4057360989972949,2048
8,187.0,256,0.2,50,"[4, 4, 4, 4, 3, 4, 4, 0, 4, 2]",0.7842397139975219,2048
9,187.0,512,0.2,50,"[4, 4, 4, 4, 3, 4, 4, 0, 4, 2]",1.5413553260004846,2048
10,187.0,1024,0.2,50,"[4, 4, 4, 4, 3, 4, 4, 0, 4, 2]",1.5520730209973408,2048
11,187.0,2048,0.2,50,"[4, 4, 4, 4, 3, 4, 4, 0, 4, 2]",1.5520730209973408,2048
12,92.0,0,0.3,50,"[3, 4, 0, 1, 3, 0, 0, 1, 4, 4]",0.0011087700004281942,2048
13,168.0,2,0.3,50,"[0, 4, 4, 4, 3, 3, 3, 0, 4, 2]",0.007697794000705471,2048
14,184.0,4,0.3,50,"[2, 4, 4, 4, 4, 3, 4, 0, 4, 3]",0.021043284999905154,2048
15,184.0,8,0.3,50,"[2, 4, 4, 4, 4, 3, 4, 0, 4, 3]",0.04077043700090144,2048
16,187.0,16,0.3,50,"[4, 4, 4, 4, 3, 4, 4, 2, 4, 0]",0.07328643000073498,2048
17,187.0,32,0.3,50,"[4, 4, 4, 4, 3, 4, 4, 2, 4, 0]",0.1300604240022949,2048
18,187.0,64,0.3,50,"[4, 4, 4, 4, 3, 4, 4, 2, 4, 0]",0.2339758560010523,2048
19,187.0,128,0.3,50,"[4, 4, 4, 4, 3, 4, 4, 2, 4, 0]",0.4344871620014601,2048
20,188.0,256,0.3,50,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",0.8217231859998719,2048
21,188.0,512,0.3,50,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",1.5914890010026284,2048
22,188.0,1024,0.3,50,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",1.9547266810004658,2048
23,188.0,2048,0.3,50,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",1.9547266810004658,2048
24,92.0,0,0.4,50,"[3, 4, 0, 1, 3, 0, 0, 1, 4, 4]",0.001089941000827821,2048
25,172.0,2,0.4,50,"[1, 4, 4, 4, 2, 4, 3, 0, 4, 2]",0.007840458001737716,2048
26,172.0,4,0.4,50,"[1, 4, 4, 4, 2, 4, 3, 0, 4, 2]",0.026994121002644533,2048
27,177.0,8,0.4,50,"[0, 4, 4, 4, 3, 3, 4, 0, 4, 3]",0.051914846000727266,2048
28,185.0,16,0.4,50,"[4, 4, 4, 4, 4, 3, 4, 0, 4, 2]",0.08972858900233405,2048
29,187.0,32,0.4,50,"[4, 4, 4, 4, 3, 4, 4, 0, 4, 2]",0.15206980100265355,2048
30,187.0,64,0.4,50,"[4, 4, 4, 4, 3, 4, 4, 0, 4, 2]",0.2628357249996043,2048
31,187.0,128,0.4,50,"[4, 4, 4, 4, 3, 4, 4, 0, 4, 2]",0.46879495100074564,2048
32,188.0,256,0.4,50,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",0.8633708430024853,2048
33,188.0,512,0.4,50,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",1.6404169689994887,2048
34,188.0,1024,0.4,50,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",2.0197123649995774,2048
35,188.0,2048,0.4,50,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",2.0197123649995774,2048
36,92.0,0,0.5,50,"[3, 4, 0, 1, 3, 0, 0, 1, 4, 4]",0.0011058499985665549,2048
37,159.0,2,0.5,50,"[0, 4, 3, 4, 3, 3, 4, 0, 3, 1]",0.007781870997860096,2048
38,171.0,4,0.5,50,"[0, 3, 3, 4, 3, 3, 4, 3, 4, 3]",0.0318467260003672,2048
39,179.0,8,0.5,50,"[3, 4, 3, 4, 3, 3, 4, 1, 4, 3]",0.06234611099716858,2048
40,183.0,16,0.5,50,"[3, 4, 4, 4, 3, 3, 4, 1, 4, 2]",0.10511108499849797,2048
41,187.0,32,0.5,50,"[4, 4, 4, 4, 3, 4, 4, 0, 4, 2]",0.17385924499831162,2048
42,187.0,64,0.5,50,"[4, 4, 4, 4, 3, 4, 4, 0, 4, 2]",0.2887302799972531,2048
43,187.0,128,0.5,50,"[4, 4, 4, 4, 3, 4, 4, 0, 4, 2]",0.49832806999984314,2048
44,188.0,256,0.5,50,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",0.9026988410005288,2048
45,188.0,512,0.5,50,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",1.686305822997383,2048
46,188.0,1024,0.5,50,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",2.0946996649981884,2048
47,188.0,2048,0.5,50,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",2.0946996649981884,2048
48,92.0,0,0.2,100,"[3, 4, 0, 1, 3, 0, 0, 1, 4, 4]",0.0020896040005027317,2048
49,168.0,2,0.2,100,"[4, 3, 4, 4, 2, 0, 4, 3, 4, 3]",0.015052159000333631,2048
50,173.0,4,0.2,100,"[3, 4, 4, 3, 1, 3, 4, 4, 4, 1]",0.050795293998817215,2048
51,182.0,8,0.2,100,"[4, 4, 4, 4, 2, 4, 4, 3, 3, 0]",0.09903806999864173,2048
52,185.0,16,0.2,100,"[4, 4, 4, 4, 4, 3, 4, 2, 4, 0]",0.17114788799881353,2048
53,187.0,32,0.2,100,"[4, 4, 4, 4, 2, 4, 4, 3, 4, 0]",0.29041886100094416,2048
54,187.0,64,0.2,100,"[4, 4, 4, 4, 2, 4, 4, 3, 4, 0]",0.5032755290012574,2048
55,187.0,128,0.2,100,"[4, 4, 4, 4, 2, 4, 4, 3, 4, 0]",0.9092088249999506,2048
56,187.0,256,0.2,100,"[4, 4, 4, 4, 2, 4, 4, 3, 4, 0]",1.6904936630016891,2048
57,187.0,512,0.2,100,"[4, 4, 4, 4, 2, 4, 4, 3, 4, 0]",3.2287422139997943,2048
58,187.0,1024,0.2,100,"[4, 4, 4, 4, 2, 4, 4, 3, 4, 0]",3.2873953550006263,2048
59,187.0,2048,0.2,100,"[4, 4, 4, 4, 2, 4, 4, 3, 4, 0]",3.2873953550006263,2048
60,92.0,0,0.3,100,"[3, 4, 0, 1, 3, 0, 0, 1, 4, 4]",0.0021354029995563906,2048
61,168.0,2,0.3,100,"[2, 4, 4, 3, 3, 3, 3, 2, 4, 2]",0.015090626999153756,2048
62,170.0,4,0.3,100,"[2, 4, 4, 4, 3, 2, 3, 1, 4, 2]",0.05491234399960376,2048
63,186.0,8,0.3,100,"[2, 4, 4, 4, 4, 4, 4, 2, 4, 0]",0.107757532998221,2048
64,188.0,16,0.3,100,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",0.18492091599910054,2048
65,188.0,32,0.3,100,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",0.3095652410011098,2048
66,188.0,64,0.3,100,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",0.5288694289993146,2048
67,188.0,128,0.3,100,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",0.9348719789995812,2048
68,188.0,256,0.3,100,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",1.7254229649988702,2048
69,188.0,512,0.3,100,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",3.270687617998192,2048
70,188.0,1024,0.3,100,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",3.270687617998192,2048
71,188.0,2048,0.3,100,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",3.270687617998192,2048
72,92.0,0,0.4,100,"[3, 4, 0, 1, 3, 0, 0, 1, 4, 4]",0.002101444999425439,2048
73,172.0,2,0.4,100,"[4, 3, 4, 4, 2, 2, 4, 2, 4, 2]",0.015137984999455512,2048
74,175.0,4,0.4,100,"[3, 3, 4, 4, 2, 3, 4, 3, 4, 1]",0.06027139000070747,2048
75,185.0,8,0.4,100,"[4, 4, 4, 4, 3, 3, 4, 2, 4, 1]",0.11709895300009521,2048
76,187.0,16,0.4,100,"[4, 4, 4, 4, 2, 4, 4, 2, 4, 1]",0.20002711599954637,2048
77,187.0,32,0.4,100,"[4, 4, 4, 4, 2, 4, 4, 2, 4, 1]",0.328306295999937,2048
78,187.0,64,0.4,100,"[4, 4, 4, 4, 2, 4, 4, 2, 4, 1]",0.5522417210013373,2048
79,187.0,128,0.4,100,"[4, 4, 4, 4, 2, 4, 4, 2, 4, 1]",0.9674112559987407,2048
80,187.0,256,0.4,100,"[4, 4, 4, 4, 2, 4, 4, 2, 4, 1]",1.760391558000265,2048
81,187.0,512,0.4,100,"[4, 4, 4, 4, 2, 4, 4, 2, 4, 1]",3.306302142002096,2048
82,187.0,1024,0.4,100,"[4, 4, 4, 4, 2, 4, 4, 2, 4, 1]",3.3550896730012028,2048
83,187.0,2048,0.4,100,"[4, 4, 4, 4, 2, 4, 4, 2, 4, 1]",3.3550896730012028,2048
84,92.0,0,0.5,100,"[3, 4, 0, 1, 3, 0, 0, 1, 4, 4]",0.0020838649979850743,2048
85,163.0,2,0.5,100,"[2, 3, 4, 3, 4, 4, 4, 2, 3, 0]",0.015486401996895438,2048
86,174.0,4,0.5,100,"[4, 4, 3, 4, 4, 1, 4, 2, 4, 2]",0.0643535899980634,2048
87,175.0,8,0.5,100,"[4, 4, 4, 4, 4, 1, 4, 0, 4, 2]",0.12613667299956433,2048
88,185.0,16,0.5,100,"[4, 4, 4, 4, 4, 3, 4, 0, 4, 2]",0.21328751100008958,2048
89,185.0,32,0.5,100,"[4, 4, 4, 4, 4, 3, 4, 0, 4, 2]",0.34699795099732,2048
90,185.0,64,0.5,100,"[4, 4, 4, 4, 4, 3, 4, 0, 4, 2]",0.5763404719982645,2048
91,187.0,128,0.5,100,"[4, 4, 4, 4, 3, 4, 4, 0, 4, 2]",0.995949591997487,2048
92,188.0,256,0.5,100,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",1.8051002809988859,2048
93,188.0,512,0.5,100,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",3.374469994996616,2048
94,188.0,1024,0.5,100,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",4.115904407997732,2048
95,188.0,2048,0.5,100,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",4.115904407997732,2048
96,92.0,0,0.2,150,"[3, 4, 0, 1, 3, 0, 0, 1, 4, 4]",0.003045621000637766,2048
97,172.0,2,0.2,150,"[2, 4, 3, 4, 4, 3, 4, 2, 3, 1]",0.022721101002389332,2048
98,173.0,4,0.2,150,"[3, 4, 4, 3, 3, 3, 4, 0, 4, 3]",0.08288229900063016,2048
99,184.0,8,0.2,150,"[2, 4, 4, 4, 3, 3, 4, 4, 4, 0]",0.16127528000288294,2048
100,187.0,16,0.2,150,"[4, 4, 4, 4, 3, 4, 4, 2, 4, 0]",0.27586776400130475,2048
101,188.0,32,0.2,150,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",0.460482309001236,2048
102,188.0,64,0.2,150,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",0.7877443450015562,2048
103,188.0,128,0.2,150,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",1.39898778800125,2048
104,188.0,256,0.2,150,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",2.5689884670027823,2048
105,188.0,512,0.2,150,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",4.889697439000884,2048
106,188.0,1024,0.2,150,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",5.006448850002926,2048
107,188.0,2048,0.2,150,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",5.006448850002926,2048
108,92.0,0,0.3,150,"[3, 4, 0, 1, 3, 0, 0, 1, 4, 4]",0.0031385570000566076,2048
109,166.0,2,0.3,150,"[4, 4, 4, 4, 3, 4, 0, 3, 4, 0]",0.022652171999652637,2048
110,186.0,4,0.3,150,"[2, 4, 4, 4, 4, 4, 4, 2, 4, 0]",0.09350688099948457,2048
111,186.0,8,0.3,150,"[2, 4, 4, 4, 4, 4, 4, 2, 4, 0]",0.17664377599794534,2048
112,188.0,16,0.3,150,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",0.29516392100049416,2048
113,188.0,32,0.3,150,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",0.4876107839991164,2048
114,188.0,64,0.3,150,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",0.8194732679985464,2048
115,188.0,128,0.3,150,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",1.4356288609997137,2048
116,188.0,256,0.3,150,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",2.643296496997209,2048
117,188.0,512,0.3,150,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",4.967089338999358,2048
118,188.0,1024,0.3,150,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",5.054364182997233,2048
119,188.0,2048,0.3,150,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",5.054364182997233,2048
120,92.0,0,0.4,150,"[3, 4, 0, 1, 3, 0, 0, 1, 4, 4]",0.0029530319989135023,2048
121,166.0,2,0.4,150,"[4, 4, 4, 4, 3, 4, 0, 3, 4, 0]",0.022834102001070278,2048
122,168.0,4,0.4,150,"[4, 4, 3, 4, 2, 2, 4, 2, 3, 2]",0.09264547600105288,2048
123,187.0,8,0.4,150,"[4, 4, 4, 4, 2, 4, 4, 3, 4, 0]",0.17980374999751803,2048
124,187.0,16,0.4,150,"[4, 4, 4, 4, 2, 4, 4, 3, 4, 0]",0.3028469569981098,2048
125,187.0,32,0.4,150,"[4, 4, 4, 4, 2, 4, 4, 3, 4, 0]",0.49599560699789436,2048
126,188.0,64,0.4,150,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",0.8320382419988164,2048
127,188.0,128,0.4,150,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",1.456368934999773,2048
128,188.0,256,0.4,150,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",2.6465858960000332,2048
129,188.0,512,0.4,150,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",4.978671183998813,2048
130,188.0,1024,0.4,150,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",5.378128992000711,2048
131,188.0,2048,0.4,150,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",5.378128992000711,2048
132,92.0,0,0.5,150,"[3, 4, 0, 1, 3, 0, 0, 1, 4, 4]",0.0030630540022684727,2048
133,165.0,2,0.5,150,"[4, 3, 4, 4, 1, 1, 4, 4, 3, 2]",0.022934928001632215,2048
134,172.0,4,0.5,150,"[0, 3, 4, 4, 1, 3, 4, 3, 4, 3]",0.09683248800138244,2048
135,182.0,8,0.5,150,"[4, 4, 4, 4, 2, 4, 4, 0, 3, 3]",0.18877757800146355,2048
136,187.0,16,0.5,150,"[4, 4, 4, 4, 2, 4, 4, 1, 4, 2]",0.31702288599990425,2048
137,188.0,32,0.5,150,"[3, 4, 4, 4, 4, 4, 4, 1, 4, 1]",0.5184921319996647,2048
138,188.0,64,0.5,150,"[3, 4, 4, 4, 4, 4, 4, 1, 4, 1]",0.8615576940028404,2048
139,188.0,128,0.5,150,"[3, 4, 4, 4, 4, 4, 4, 1, 4, 1]",1.4912576540009468,2048
140,188.0,256,0.5,150,"[3, 4, 4, 4, 4, 4, 4, 1, 4, 1]",2.694417921000422,2048
141,188.0,512,0.5,150,"[3, 4, 4, 4, 4, 4, 4, 1, 4, 1]",5.060032076002244,2048
142,188.0,1024,0.5,150,"[3, 4, 4, 4, 4, 4, 4, 1, 4, 1]",5.236719439002627,2048
143,188.0,2048,0.5,150,"[3, 4, 4, 4, 4, 4, 4, 1, 4, 1]",5.236719439002627,2048
144,92.0,0,0.2,200,"[3, 4, 0, 1, 3, 0, 0, 1, 4, 4]",0.0040462790020683315,2048
145,168.0,2,0.2,200,"[4, 4, 4, 3, 3, 2, 4, 1, 3, 3]",0.030124321001494536,2048
146,175.0,4,0.2,200,"[4, 4, 3, 4, 1, 3, 4, 2, 4, 2]",0.11329131300226436,2048
147,186.0,8,0.2,200,"[2, 4, 4, 4, 3, 4, 4, 0, 4, 3]",0.21928299400315154,2048
148,188.0,16,0.2,200,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",0.3730016670015175,2048
149,188.0,32,0.2,200,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",0.6217950900027063,2048
150,188.0,64,0.2,200,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",1.0593122400023276,2048
151,188.0,128,0.2,200,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",1.8731018050020793,2048
152,188.0,256,0.2,200,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",3.4450680280024244,2048
153,188.0,512,0.2,200,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",6.528192431000207,2048
154,188.0,1024,0.2,200,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",6.643175342000177,2048
155,188.0,2048,0.2,200,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",6.643175342000177,2048
156,92.0,0,0.3,200,"[3, 4, 0, 1, 3, 0, 0, 1, 4, 4]",0.004159977997915121,2048
157,176.0,2,0.3,200,"[0, 4, 4, 4, 1, 4, 3, 3, 4, 2]",0.03004696599964518,2048
158,176.0,4,0.3,200,"[0, 4, 4, 4, 1, 4, 3, 3, 4, 2]",0.11932762899959926,2048
159,183.0,8,0.3,200,"[3, 4, 4, 4, 2, 3, 4, 4, 4, 0]",0.2311563990006107,2048
160,188.0,16,0.3,200,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",0.39163765199919,2048
161,188.0,32,0.3,200,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",0.6464755569977569,2048
162,188.0,64,0.3,200,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",1.0927301080009784,2048
163,188.0,128,0.3,200,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",1.9214097090007272,2048
164,188.0,256,0.3,200,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",3.5284704539990344,2048
165,188.0,512,0.3,200,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",6.651208461000351,2048
166,188.0,1024,0.3,200,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",6.731220039000618,2048
167,188.0,2048,0.3,200,"[3, 4, 4, 4, 4, 4, 4, 2, 4, 0]",6.731220039000618,2048
168,92.0,0,0.4,200,"[3, 4, 0, 1, 3, 0, 0, 1, 4, 4]",0.004042058000777615,2048
169,168.0,2,0.4,200,"[3, 4, 4, 2, 1, 4, 4, 4, 4, 1]",0.030111436997685814,2048
170,185.0,4,0.4,200,"[3, 4, 4, 4, 2, 4, 4, 2, 4, 1]",0.12427852299879305,2048
171,185.0,8,0.4,200,"[3, 4, 4, 4, 2, 4, 4, 2, 4, 1]",0.24109571100052563,2048
172,188.0,16,0.4,200,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",0.40495700999963447,2048
173,188.0,32,0.4,200,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",0.6633781960008491,2048
174,188.0,64,0.4,200,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",1.1147417009997298,2048
175,188.0,128,0.4,200,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",1.9458696359979513,2048
176,188.0,256,0.4,200,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",3.5490795420009817,2048
177,188.0,512,0.4,200,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",6.6727757080006995,2048
178,188.0,1024,0.4,200,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",6.6727757080006995,2048
179,188.0,2048,0.4,200,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",6.6727757080006995,2048
180,92.0,0,0.5,200,"[3, 4, 0, 1, 3, 0, 0, 1, 4, 4]",0.004108241002541035,2048
181,165.0,2,0.5,200,"[4, 3, 4, 4, 1, 4, 3, 0, 3, 3]",0.030387262002477655,2048
182,172.0,4,0.5,200,"[3, 3, 4, 4, 4, 3, 3, 0, 4, 3]",0.12833288900219486,2048
183,188.0,8,0.5,200,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",0.2517232680002053,2048
184,188.0,16,0.5,200,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",0.4245589980018849,2048
185,188.0,32,0.5,200,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",0.6901617640032782,2048
186,188.0,64,0.5,200,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",1.1507032530025754,2048
187,188.0,128,0.5,200,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",1.9947097020012734,2048
188,188.0,256,0.5,200,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",3.6068054200004553,2048
189,188.0,512,0.5,200,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",6.6942200570010755,2048
190,188.0,1024,0.5,200,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",6.6942200570010755,2048
191,188.0,2048,0.5,200,"[3, 4, 4, 4, 4, 4, 4, 0, 4, 2]",6.6942200570010755,2048
